id,graph_density,graph_diameter,clustering_coeff,spectral_gap,assortativity,cliques,motifs,components,min_degree,max_degree,B0,B1,B2
466,4.0,1,1.0,7.105427357601002e-15,,12,"nan, nan, 0, 220",1,44,44,12,0,0
467,3.6952380952380954,2,0.9472527472527474,7.105427357601002e-15,-0.22612359550562572,13,"nan, nan, 72, 367",1,40,56,15,0,0
468,2.3030303030303028,2,0.9575757575757576,15.999999999999986,0.03686635944700303,8,"nan, nan, 28, 66",1,16,44,12,0,0
469,1.9705882352941178,2,0.8998599439775911,7.105427357601002e-14,-0.25660218671152313,9,"nan, nan, 156, 134",1,16,64,17,0,0
470,2.5454545454545454,2,0.9272727272727272,3.552713678800501e-14,-0.18644067796610064,8,"nan, nan, 48, 76",1,20,44,12,0,0
471,2.945054945054945,2,0.9340659340659341,3.552713678800501e-14,-0.11105527638190985,11,"nan, nan, 72, 184",1,20,52,14,0,0
472,4.0,1,1.0,1.4210854715202004e-14,,18,"nan, nan, 0, 816",1,68,68,18,0,0
473,1.219047619047619,2,0.9407327843418068,49.03337045290406,-0.20028960475928786,7,"nan, nan, 156, 95",1,12,80,21,0,0
474,4.0,1,1.0,0.0,,20,"nan, nan, 0, 1140",1,76,76,20,0,0
475,1.6608187134502925,2,0.8729718509904267,15.85937118906945,-0.26133015920249975,8,"nan, nan, 204, 127",1,16,72,19,0,0
476,2.2564102564102564,2,0.9233766233766233,15.163800921113712,-0.060489060489060206,8,"nan, nan, 44, 77",1,20,48,13,0,0
477,2.361904761904762,2,0.9223606023606024,15.086282413039093,0.12519097690303113,10,"nan, nan, 65, 143",1,20,56,15,0,0
478,1.4901960784313726,2,0.9607843137254901,43.99999999999997,-0.17291950886766724,7,"nan, nan, 96, 90",1,20,68,18,0,0
479,2.411764705882353,2,0.8890648567119157,9.916810842415416,-0.12035362668274333,9,"nan, nan, 144, 203",1,32,64,17,0,0
480,1.3904761904761904,2,0.9115928349011055,35.99999999999999,-0.17693922551803246,8,"nan, nan, 191, 127",1,16,80,21,0,0
481,2.710144927536232,2,0.9227522227253012,4.263256414560601e-14,0.21409334256129925,18,"nan, nan, 296, 897",1,28,92,24,0,0
482,2.199134199134199,2,0.9774891774891775,31.99999999999993,0.23450057405281463,14,"nan, nan, 104, 448",1,32,84,22,0,0
483,1.1304347826086956,2,0.9396135265700484,55.99999999999993,-0.1923242608184842,8,"nan, nan, 222, 127",1,16,92,24,0,0
484,1.7666666666666666,2,0.8843885281385282,15.862618332546688,-0.19840460624962533,7,"nan, nan, 106, 83",1,16,60,16,0,0
485,3.3846153846153846,2,0.9160839160839161,2.1316282072803006e-14,-0.28333333333333355,10,"nan, nan, 72, 184",1,32,48,13,0,0
486,2.3333333333333335,2,0.9702380952380952,19.9999999999999,0.23636363636363694,11,"nan, nan, 50, 185",1,20,60,16,0,0
487,1.3333333333333333,2,0.9117473435655253,39.872289612758834,-0.1726659514384713,8,"nan, nan, 204, 131",1,20,84,22,0,0
488,3.090909090909091,2,0.9090909090909092,1.4210854715202004e-14,-0.2710280373831798,9,"nan, nan, 60, 115",1,24,44,12,0,0
489,1.129129129129129,2,0.9064725403435082,19.9953376945426,-0.18723656788688733,12,"nan, nan, 902, 499",1,20,144,37,0,0
490,4.0,1,1.0,7.105427357601002e-15,,12,"nan, nan, 0, 220",1,44,44,12,0,0
491,2.848484848484848,2,0.8898268398268397,8.526512829121202e-14,-0.2637126263712578,8,"nan, nan, 64, 93",1,24,44,12,0,0
492,2.0952380952380953,2,0.9761904761904762,39.9999999999999,-0.0744186046511654,12,"nan, nan, 110, 385",1,40,84,22,0,0
493,1.5163398692810457,2,0.9611928104575163,40.00000000000006,-0.15192575406032519,8,"nan, nan, 95, 96",1,20,68,18,0,0
494,1.5384615384615385,2,0.9487179487179487,31.999999999999964,-0.22540509259259262,6,"nan, nan, 56, 40",1,16,52,14,0,0
495,2.2424242424242427,2,0.913997113997114,14.54968573732701,-0.15040808394869842,7,"nan, nan, 38, 56",1,20,44,12,0,0
496,4.0,1,1.0,7.105427357601002e-15,,12,"nan, nan, 0, 220",1,44,44,12,0,0
497,1.6284584980237156,2,0.9548277809147375,39.67932929718042,0.02481449677433543,12,"nan, nan, 165, 276",1,20,88,23,0,0
498,2.6147186147186146,2,0.9826839826839827,19.99999999999997,0.5136503067484657,17,"nan, nan, 80, 700",1,20,84,22,0,0
499,1.5157894736842106,2,0.9414494569757729,43.16380092111376,-0.14759571374724098,8,"nan, nan, 128, 133",1,20,76,20,0,0
500,4.0,1,1.0,0.0,,20,"nan, nan, 0, 1140",1,76,76,20,0,0
501,4.0,1,1.0,7.105427357601002e-15,,12,"nan, nan, 0, 220",1,44,44,12,0,0
502,1.5824175824175826,2,0.9496336996336997,31.999999999999982,-0.2283121597096195,6,"nan, nan, 55, 44",1,12,52,14,0,0
503,1.5897435897435896,2,0.9452214452214454,27.99999999999994,-0.24066702528241024,6,"nan, nan, 47, 34",1,12,48,13,0,0
504,1.5999999999999999,2,0.9538461538461538,31.99999999999995,-0.20107238605898087,7,"nan, nan, 63, 59",1,12,56,15,0,0
505,2.7692307692307696,2,0.9160839160839161,0.0,-0.22727272727273073,9,"nan, nan, 72, 118",1,24,48,13,0,0
506,0.987012987012987,2,0.9365800865800865,58.71646200220992,-0.23742939230498034,6,"nan, nan, 181, 65",1,12,84,22,0,0
507,1.5897435897435896,2,0.9452214452214454,28.000000000000032,-0.24066702528241024,6,"nan, nan, 47, 34",1,12,48,13,0,0
508,0.9572649572649573,2,0.93994301994302,76.78583001726948,-0.18893624907338727,7,"nan, nan, 279, 123",1,16,104,27,0,0
509,1.561904761904762,2,0.9531135531135531,32.00000000000004,-0.18887147335423116,7,"nan, nan, 64, 55",1,16,56,15,0,0
510,2.1818181818181817,2,0.9545454545454546,19.99999999999997,-0.14782608695652188,7,"nan, nan, 30, 55",1,20,44,12,0,0
511,1.5824175824175826,2,0.9496336996336997,31.99999999999998,-0.2283121597096195,6,"nan, nan, 55, 44",1,12,52,14,0,0
512,1.2333333333333334,2,0.950595238095238,40.00000000000004,-0.267301775586611,6,"nan, nan, 83, 38",1,12,60,16,0,0
513,4.0,1,1.0,1.4210854715202004e-14,,27,"nan, nan, 0, 2925",1,104,104,27,0,0
514,0.6372688477951636,2,0.9341664973243919,114.51709950813773,-0.2116885015256995,7,"nan, nan, 621, 149",1,12,148,38,0,0
515,1.0526315789473684,2,0.956656346749226,48.00000000000008,-0.27906976744186046,7,"nan, nan, 126, 51",1,12,72,19,0,0
516,1.3681632653061226,2,0.9788680155823013,87.97984030096984,0.1965589874775537,27,"nan, nan, 834, 3015",1,12,196,50,0,0
517,4.0,1,1.0,7.105427357601002e-15,,12,"nan, nan, 0, 220",1,44,44,12,0,0
518,4.0,1,1.0,2.842170943040401e-14,,15,"nan, nan, 0, 455",1,56,56,15,0,0
519,0.9714285714285713,2,0.9601503759398495,60.000000000000014,-0.25124269643324326,6,"nan, nan, 159, 54",1,12,80,21,0,0
520,0.7017543859649124,2,0.9453580243053928,116.03363830795774,-0.1813416958672622,8,"nan, nan, 639, 209",1,12,152,39,0,0
521,1.5897435897435896,2,0.9452214452214454,28.000000000000004,-0.24066702528241024,6,"nan, nan, 47, 34",1,12,48,13,0,0
522,1.5757575757575757,2,0.9393939393939394,27.999999999999993,-0.27211796246648734,5,"nan, nan, 40, 24",1,12,44,12,0,0
523,1.1601731601731602,2,0.9415584415584416,54.549685737327216,-0.18759095392127761,7,"nan, nan, 173, 96",1,20,84,22,0,0
524,0.835978835978836,2,0.9695767195767196,83.99999999999987,-0.2252409184204811,7,"nan, nan, 299, 108",1,12,108,28,0,0
525,1.567251461988304,2,0.9416678952282668,36.911992509364914,-0.14802475011899083,8,"nan, nan, 116, 123",1,16,72,19,0,0
526,4.0,1,1.0,2.842170943040401e-14,,30,"nan, nan, 0, 4060",1,116,116,30,0,0
527,4.0,1,1.0,2.842170943040401e-14,,15,"nan, nan, 0, 455",1,56,56,15,0,0
528,1.7142857142857142,2,0.9274725274725275,23.999999999999936,-0.22929380993897164,7,"nan, nan, 72, 65",1,16,56,15,0,0
529,1.7142857142857142,2,0.9274725274725275,23.999999999999936,-0.22929380993897164,7,"nan, nan, 72, 65",1,16,56,15,0,0
530,1.2318840579710144,2,0.9353370663153272,43.7837142496597,-0.1858644984667493,8,"nan, nan, 230, 147",1,20,92,24,0,0
531,2.3030303030303028,2,0.9575757575757576,15.999999999999986,0.03686635944700303,8,"nan, nan, 28, 66",1,16,44,12,0,0
532,1.2666666666666666,2,0.9157738095238095,34.71646200220998,-0.26416062138198926,6,"nan, nan, 89, 39",1,12,60,16,0,0
533,2.1818181818181817,2,0.9545454545454546,20.00000000000002,-0.14782608695652188,7,"nan, nan, 30, 55",1,20,44,12,0,0
534,2.5454545454545454,2,0.9272727272727272,7.105427357601002e-15,-0.18644067796610064,8,"nan, nan, 48, 76",1,20,44,12,0,0
535,2.1818181818181817,2,0.9545454545454546,19.99999999999995,-0.14782608695652188,7,"nan, nan, 30, 55",1,20,44,12,0,0
536,2.769230769230769,2,0.923076923076923,0.0,-0.1785714285714266,10,"nan, nan, 84, 154",1,24,52,14,0,0
537,4.0,1,1.0,1.4210854715202004e-14,,13,"nan, nan, 0, 286",1,48,48,13,0,0
538,1.7582417582417582,2,0.9532967032967034,23.999999999999986,-0.1276553504069889,8,"nan, nan, 51, 64",1,12,52,14,0,0
539,2.4,2,0.9428571428571428,6.394884621840902e-14,-0.1351351351351337,10,"nan, nan, 96, 176",1,28,60,16,0,0
540,1.7435897435897436,2,0.9157509157509158,15.999999999999936,-0.25277337559429575,6,"nan, nan, 56, 40",1,16,48,13,0,0
541,2.021978021978022,2,0.9052197802197802,15.999999999999908,-0.13276231263383256,7,"nan, nan, 72, 76",1,16,52,14,0,0
542,4.0,1,1.0,2.842170943040401e-14,,30,"nan, nan, 0, 4060",1,116,116,30,0,0
543,1.6923076923076923,2,0.9475524475524476,27.999999999999964,-0.26499999999999935,6,"nan, nan, 45, 41",1,8,48,13,0,0
544,0.7053763440860215,2,0.971598071931776,99.99999999999993,-0.23386267460038082,6,"nan, nan, 383, 98",1,12,120,31,0,0
545,2.7692307692307696,2,0.9160839160839161,0.0,-0.22727272727273073,9,"nan, nan, 72, 118",1,24,48,13,0,0
546,2.4175824175824174,2,0.967032967032967,15.999999999999993,0.22113289760348295,10,"nan, nan, 36, 130",1,16,52,14,0,0
547,2.1538461538461537,2,0.9615384615384616,23.99999999999997,-0.12345679012345893,8,"nan, nan, 42, 91",1,24,52,14,0,0
548,1.2333333333333334,2,0.950595238095238,39.99999999999997,-0.267301775586611,6,"nan, nan, 83, 38",1,12,60,16,0,0
549,2.4175824175824174,2,0.967032967032967,15.999999999999922,0.22113289760348295,10,"nan, nan, 36, 130",1,16,52,14,0,0
550,2.1818181818181817,2,0.9545454545454546,19.999999999999936,-0.14782608695652188,7,"nan, nan, 30, 55",1,20,44,12,0,0
551,1.6363636363636365,2,0.9409090909090909,23.99999999999995,-0.24963072378138818,6,"nan, nan, 39, 28",1,12,44,12,0,0
552,1.2026143790849673,2,0.9562908496732025,48.000000000000014,-0.2370363003480852,6,"nan, nan, 107, 54",1,12,68,18,0,0
553,4.0,1,1.0,1.4210854715202004e-14,,27,"nan, nan, 0, 2925",1,104,104,27,0,0
554,2.205128205128205,2,0.9592074592074591,19.999999999999986,-0.05306122448979596,8,"nan, nan, 35, 76",1,20,48,13,0,0
555,1.7058823529411764,2,0.9177871148459384,23.00229947046806,-0.20466266336983388,8,"nan, nan, 108, 97",1,20,64,17,0,0
556,1.2,2,0.9631578947368421,55.99999999999993,-0.20218233573179395,7,"nan, nan, 147, 94",1,12,80,21,0,0
557,1.2648221343873518,2,0.9500470543948806,47.99999999999984,-0.1818928491088195,8,"nan, nan, 191, 142",1,16,88,23,0,0
558,1.5824175824175826,2,0.9496336996336997,31.999999999999957,-0.2283121597096195,6,"nan, nan, 55, 44",1,12,52,14,0,0
559,1.1047619047619048,2,0.9129251700680272,47.86963743491126,-0.24709718322615717,7,"nan, nan, 170, 74",1,12,80,21,0,0
560,4.0,1,1.0,2.842170943040401e-14,,30,"nan, nan, 0, 4060",1,116,116,30,0,0
561,1.3071895424836601,2,0.8664345367776741,30.94015151778514,-0.286571296723581,6,"nan, nan, 145, 60",1,12,68,18,0,0
562,0.9476923076923077,2,0.9682051282051282,75.99999999999999,-0.2009022347075644,7,"nan, nan, 248, 110",1,16,100,26,0,0
563,2.9516129032258065,2,0.991263440860215,20.0000000000001,0.6529744609267496,27,"nan, nan, 130, 2945",1,20,124,32,0,0
564,4.0,1,1.0,2.842170943040401e-14,,15,"nan, nan, 0, 455",1,56,56,15,0,0
565,1.1884057971014492,2,0.9680500658761528,60.000000000000085,-0.159473835352812,9,"nan, nan, 194, 149",1,16,92,24,0,0
566,2.1739130434782608,2,0.9792490118577075,35.999999999999986,0.2287055667337369,15,"nan, nan, 126, 575",1,36,92,24,0,0
567,2.1538461538461537,2,0.9580419580419579,23.999999999999925,-0.1666666666666656,7,"nan, nan, 36, 70",1,24,48,13,0,0
568,1.5757575757575757,2,0.9393939393939394,28.000000000000004,-0.27211796246648734,5,"nan, nan, 40, 24",1,12,44,12,0,0
569,2.358974358974359,2,0.9627039627039627,15.999999999999943,0.13749999999999996,9,"nan, nan, 32, 94",1,16,48,13,0,0
570,0.9150326797385621,2,0.929575163398693,48.00000000000001,-0.3325940301266056,4,"nan, nan, 122, 24",1,12,68,18,0,0
571,0.7987987987987988,2,0.9771342771342773,107.99999999999989,-0.16446363294039085,10,"nan, nan, 533, 256",1,20,144,37,0,0
572,2.358974358974359,2,0.9627039627039627,15.999999999999972,0.13749999999999996,9,"nan, nan, 32, 94",1,16,48,13,0,0
573,1.5384615384615385,2,0.9487179487179487,32.000000000000014,-0.22540509259259262,6,"nan, nan, 56, 40",1,16,52,14,0,0
574,1.2210526315789474,2,0.9614035087719298,48.00000000000002,-0.19336795844986032,8,"nan, nan, 132, 86",1,16,76,20,0,0
575,1.5238095238095237,2,0.9523809523809523,35.99999999999992,-0.21151439299123906,6,"nan, nan, 65, 50",1,16,56,15,0,0
576,1.5588235294117647,2,0.9593137254901961,35.99999999999995,-0.14997145055981687,8,"nan, nan, 83, 86",1,16,64,17,0,0
577,1.1764705882352942,2,0.9529411764705882,47.99999999999998,-0.25000000000000033,5,"nan, nan, 96, 40",1,16,64,17,0,0
578,1.5,2,0.9583333333333331,40.00000000000004,-0.18194622279129294,7,"nan, nan, 85, 75",1,20,64,17,0,0
579,0.7311827956989246,2,0.9718205413422321,92.00000000000006,-0.23550342348742667,8,"nan, nan, 380, 114",1,12,120,31,0,0
580,1.5,2,0.9583333333333331,40.000000000000114,-0.18194622279129294,7,"nan, nan, 85, 75",1,20,64,17,0,0
581,1.5333333333333334,2,0.9559523809523809,35.99999999999992,-0.18752414737803322,7,"nan, nan, 74, 65",1,16,60,16,0,0
582,2.205128205128205,2,0.9592074592074591,19.999999999999986,-0.05306122448979596,8,"nan, nan, 35, 76",1,20,48,13,0,0
583,1.6571428571428573,2,0.9284380058816148,23.968625960977228,-0.10981663387687285,10,"nan, nan, 176, 191",1,24,80,21,0,0
584,2.9333333333333336,2,0.9843137254901961,4.831690603168681e-13,0.4939106901217886,30,"nan, nan, 336, 4116",1,28,140,36,0,0
585,1.8529411764705883,2,0.9054621848739496,2.842170943040401e-14,-0.26375424902429917,8,"nan, nan, 153, 113",1,20,64,17,0,0
586,4.0,1,1.0,2.842170943040401e-14,,30,"nan, nan, 0, 4060",1,116,116,30,0,0
587,2.476190476190476,2,0.9706959706959707,15.999999999999957,0.2890624999999998,11,"nan, nan, 40, 175",1,16,56,15,0,0
588,0.9894736842105264,2,0.958187134502924,56.00000000000003,-0.265341766782689,6,"nan, nan, 143, 48",1,12,76,20,0,0
589,4.0,1,1.0,7.105427357601002e-15,,12,"nan, nan, 0, 220",1,44,44,12,0,0
590,1.5897435897435896,2,0.9452214452214454,28.000000000000036,-0.24066702528241024,6,"nan, nan, 47, 34",1,12,48,13,0,0
591,0.6722689075630253,2,0.9205042016806723,102.66545158599729,-0.22346572258698796,7,"nan, nan, 520, 129",1,8,136,35,0,0
592,2.1714285714285713,2,0.9115018315018316,15.465349552440898,-0.03895131086142056,10,"nan, nan, 72, 131",1,8,56,15,0,0
593,1.5999999999999999,2,0.9538461538461538,32.000000000000014,-0.20107238605898087,7,"nan, nan, 63, 59",1,12,56,15,0,0
594,1.5294117647058822,2,0.9588235294117647,39.999999999999986,-0.17892156862745076,7,"nan, nan, 84, 80",1,16,64,17,0,0
595,2.0615384615384618,2,0.9628256441414337,47.962923885022235,0.4737868071066286,27,"nan, nan, 435, 3024",1,12,156,40,0,0
596,1.6333333333333333,2,0.9577380952380952,31.999999999999993,-0.15751994248348133,8,"nan, nan, 71, 80",1,12,60,16,0,0
597,4.0,1,1.0,7.105427357601002e-15,,12,"nan, nan, 0, 220",1,44,44,12,0,0
598,2.0915032679738563,2,0.9029432713256242,15.999999999999908,-0.07846363593625263,10,"nan, nan, 163, 197",1,16,68,18,0,0
599,2.1818181818181817,2,0.9545454545454546,20.000000000000025,-0.14782608695652188,7,"nan, nan, 30, 55",1,20,44,12,0,0
600,1.6333333333333333,2,0.9255952380952381,27.543192362721044,-0.13824731647336425,8,"nan, nan, 80, 77",1,16,60,16,0,0
601,1.169590643274854,2,0.958376332989336,52.000000000000014,-0.22207384957013576,6,"nan, nan, 121, 60",1,16,72,19,0,0
602,2.1538461538461537,2,0.9580419580419579,24.000000000000103,-0.1666666666666656,7,"nan, nan, 36, 70",1,24,48,13,0,0
603,3.105376344086021,2,0.9922877271041899,15.999999999999815,0.6171521493212667,27,"nan, nan, 104, 2935",1,16,120,31,0,0
604,1.5897435897435896,2,0.9452214452214454,27.99999999999998,-0.24066702528241024,6,"nan, nan, 47, 34",1,12,48,13,0,0
605,2.205128205128205,2,0.9592074592074591,19.99999999999997,-0.05306122448979596,8,"nan, nan, 35, 76",1,20,48,13,0,0
606,2.1473684210526316,2,0.9742690058479532,31.999999999999993,0.06286266924564661,12,"nan, nan, 88, 304",1,32,76,20,0,0
607,2.1818181818181817,2,0.9545454545454546,20.00000000000004,-0.14782608695652188,7,"nan, nan, 30, 55",1,20,44,12,0,0
608,1.5384615384615383,2,0.9440559440559441,31.99999999999994,-0.24999999999999947,5,"nan, nan, 48, 30",1,16,48,13,0,0
609,1.5384615384615383,2,0.9440559440559441,31.999999999999993,-0.24999999999999947,5,"nan, nan, 48, 30",1,16,48,13,0,0
610,2.1818181818181817,2,0.9545454545454546,20.0,-0.14782608695652188,7,"nan, nan, 30, 55",1,20,44,12,0,0
611,1.5424836601307188,2,0.9616013071895425,39.99999999999999,-0.1566469567812573,8,"nan, nan, 94, 101",1,16,68,18,0,0
612,1.6263736263736264,2,0.9505494505494505,27.999999999999947,-0.19506016466117815,7,"nan, nan, 54, 49",1,12,52,14,0,0
613,0.8533333333333334,2,0.9657971014492753,71.99999999999977,-0.2536462515818993,7,"nan, nan, 236, 77",1,12,96,25,0,0
614,1.9393939393939392,2,0.915151515151515,20.000000000000007,-0.18980353953563892,7,"nan, nan, 38, 43",1,12,44,12,0,0
615,0.8260869565217391,2,0.9639328063241107,71.99999999999996,-0.26225361523409524,6,"nan, nan, 219, 58",1,12,92,24,0,0
616,1.6761904761904762,2,0.9264908302502287,19.974696821496494,-0.10758711865764778,10,"nan, nan, 182, 197",1,20,80,21,0,0
617,2.2,2,0.9678571428571429,23.99999999999997,0.059829059829059436,10,"nan, nan, 54, 155",1,24,60,16,0,0
618,4.0,1,1.0,2.842170943040401e-14,,30,"nan, nan, 0, 4060",1,116,116,30,0,0
619,1.2026143790849673,2,0.9562908496732025,48.000000000000135,-0.2370363003480852,6,"nan, nan, 107, 54",1,12,68,18,0,0
620,1.7142857142857142,2,0.9264143264143264,16.000000000000064,-0.2051835853131747,7,"nan, nan, 80, 65",1,16,56,15,0,0
621,1.6923076923076923,2,0.9475524475524476,23.999999999999986,-0.19166666666666624,7,"nan, nan, 45, 43",1,12,48,13,0,0
622,4.0,1,1.0,1.4210854715202004e-14,,27,"nan, nan, 0, 2925",1,104,104,27,0,0
623,1.0434782608695652,2,0.9318072024593764,43.859922064350954,-0.22327250313690097,7,"nan, nan, 242, 101",1,16,92,24,0,0
624,1.5757575757575757,2,0.9393939393939394,27.999999999999975,-0.27211796246648734,5,"nan, nan, 40, 24",1,12,44,12,0,0
625,1.6363636363636365,2,0.915909090909091,23.999999999999975,-0.29742033383914973,5,"nan, nan, 42, 27",1,8,44,12,0,0
626,1.3756613756613758,2,0.8890707176421462,47.871450179037424,-0.20128674086180465,10,"nan, nan, 406, 323",1,12,108,28,0,0
627,1.5757575757575757,2,0.9393939393939394,28.000000000000004,-0.27211796246648734,5,"nan, nan, 40, 24",1,12,44,12,0,0
628,2.1818181818181817,2,0.9545454545454546,20.000000000000025,-0.14782608695652188,7,"nan, nan, 30, 55",1,20,44,12,0,0
629,2.787878787878788,2,0.9090909090909092,0.0,-0.26993865030674846,8,"nan, nan, 60, 90",1,24,44,12,0,0
630,1.9487179487179487,2,0.9067599067599068,2.1316282072803006e-14,-0.34594856865599183,6,"nan, nan, 80, 50",1,16,48,13,0,0
631,4.0,1,1.0,2.842170943040401e-14,,30,"nan, nan, 0, 4060",1,116,116,30,0,0
632,1.2,2,0.961111111111111,51.999999999999986,-0.2115948285655859,7,"nan, nan, 133, 79",1,12,76,20,0,0
633,1.5384615384615383,2,0.9440559440559441,31.999999999999993,-0.24999999999999947,5,"nan, nan, 48, 30",1,16,48,13,0,0
634,2.2424242424242427,2,0.913997113997114,14.549685737327032,-0.15040808394869842,7,"nan, nan, 38, 56",1,20,44,12,0,0
635,2.3030303030303028,2,0.9575757575757575,16.000000000000043,0.03686635944700303,8,"nan, nan, 28, 66",1,16,44,12,0,0
636,4.0,1,1.0,1.4210854715202004e-14,,13,"nan, nan, 0, 286",1,48,48,13,0,0
637,0.5797101449275363,2,0.9493208482338917,142.80996104823214,-0.19733250767877047,9,"nan, nan, 914, 246",1,12,180,46,0,0
638,1.5294117647058822,2,0.9588235294117647,39.99999999999997,-0.17892156862745076,7,"nan, nan, 84, 80",1,16,64,17,0,0
639,4.0,1,1.0,1.4210854715202004e-14,,27,"nan, nan, 0, 2925",1,104,104,27,0,0
640,1.696969696969697,2,0.9424242424242424,23.999999999999996,-0.274234478091694,6,"nan, nan, 38, 31",1,8,44,12,0,0
641,1.5588235294117647,2,0.9313025210084034,33.033370452904336,-0.17490995789580546,7,"nan, nan, 93, 81",1,16,64,17,0,0
642,1.2380952380952381,2,0.9255639097744363,52.00000000000023,-0.18751019497076724,8,"nan, nan, 157, 99",1,16,80,21,0,0
643,2.3317073170731706,2,0.9698728101167123,43.999999999999815,0.5947416318790041,30,"nan, nan, 373, 4138",1,20,160,41,0,0
644,1.1764705882352942,2,0.9558823529411765,47.99999999999995,-0.2347232207045293,6,"nan, nan, 108, 50",1,16,68,18,0,0
645,0.8091954022988506,2,0.9715106732348111,88.00000000000001,-0.20760390581338403,8,"nan, nan, 347, 126",1,16,116,30,0,0
646,2.1818181818181817,2,0.9545454545454546,20.000000000000004,-0.14782608695652188,7,"nan, nan, 30, 55",1,20,44,12,0,0
647,0.7557354925775979,2,0.9138139296034032,91.94816177009348,-0.2022101054034775,10,"nan, nan, 712, 257",1,12,152,39,0,0
648,1.1199999999999999,2,0.9158644833427442,50.86897581412232,-0.2125980421116287,8,"nan, nan, 275, 134",1,16,96,25,0,0
649,1.5824175824175826,2,0.9091575091575093,26.716462002210047,-0.22183073272452777,6,"nan, nan, 62, 41",1,16,52,14,0,0
650,1.7543859649122806,2,0.933952528379773,1.2789769243681803e-13,-0.2436443589391228,8,"nan, nan, 192, 147",1,24,72,19,0,0
651,2.1144781144781146,2,0.9822120576837557,4.831690603168681e-13,-0.016553661963229542,30,"nan, nan, 1400, 6985",1,104,216,55,0,0
652,1.5824175824175826,2,0.9091575091575093,26.716462002209997,-0.22183073272452777,6,"nan, nan, 62, 41",1,16,52,14,0,0
653,4.0,1,1.0,1.4210854715202004e-14,,27,"nan, nan, 0, 2925",1,104,104,27,0,0
654,1.7582417582417582,2,0.9226844583987441,24.0,-0.2275132275132275,7,"nan, nan, 60, 55",1,16,52,14,0,0
655,1.169590643274854,2,0.958376332989336,51.99999999999996,-0.22207384957013576,6,"nan, nan, 121, 60",1,16,72,19,0,0
656,1.7058823529411764,2,0.926470588235294,31.999999999999957,-0.10190701792166143,9,"nan, nan, 84, 109",1,12,64,17,0,0
657,1.5897435897435896,2,0.9452214452214454,28.00000000000001,-0.24066702528241024,6,"nan, nan, 47, 34",1,12,48,13,0,0
658,1.5384615384615385,2,0.9487179487179487,32.0,-0.22540509259259262,6,"nan, nan, 56, 40",1,16,52,14,0,0
659,2.1714285714285713,2,0.9648351648351648,23.999999999999957,-0.03906250000000158,9,"nan, nan, 48, 119",1,24,56,15,0,0
660,1.9047619047619049,2,0.9041514041514042,17.66969722017666,-0.24855491329479756,7,"nan, nan, 85, 80",1,16,56,15,0,0
661,2.484848484848485,2,0.9242424242424242,4.973799150320701e-14,-0.24242424242424251,7,"nan, nan, 50, 70",1,24,44,12,0,0
662,2.358974358974359,2,0.9627039627039627,15.999999999999986,0.13749999999999996,9,"nan, nan, 32, 94",1,16,48,13,0,0
663,1.588235294117647,2,0.9264705882352942,36.00000000000003,-0.15289070683892902,8,"nan, nan, 89, 87",1,16,64,17,0,0
664,4.0,1,1.0,1.4210854715202004e-14,,27,"nan, nan, 0, 2925",1,104,104,27,0,0
665,0.8106060606060606,2,0.9091997160545549,90.66956719794783,-0.19149616368286435,8,"nan, nan, 471, 164",1,16,128,33,0,0
666,1.7254901960784312,2,0.9413126361655775,32.0,-0.15996745321399347,9,"nan, nan, 102, 129",1,16,68,18,0,0
667,2.2857142857142856,2,0.9313492063492064,15.460148318147425,0.040823621934653866,9,"nan, nan, 50, 105",1,20,52,14,0,0
668,0.8333333333333334,2,0.924578915707948,75.7809681231931,-0.20135262951485255,7,"nan, nan, 502, 168",1,20,128,33,0,0
669,1.8285714285714287,2,0.9153846153846155,24.000000000000007,-0.22860903905221588,7,"nan, nan, 75, 74",1,20,56,15,0,0
670,0.6334440753045405,2,0.947061736398095,127.92613604053187,-0.1834463908070281,7,"nan, nan, 809, 221",1,20,168,43,0,0
671,2.3030303030303028,2,0.9575757575757576,15.999999999999993,0.03686635944700303,8,"nan, nan, 28, 66",1,16,44,12,0,0
672,0.4919786096256684,2,0.9333778966131908,113.75378874876417,-0.32086133349678075,5,"nan, nan, 500, 49",1,8,132,34,0,0
673,0.7272727272727273,2,0.952162910618793,98.85422340419069,-0.2115523090995193,8,"nan, nan, 475, 148",1,12,132,34,0,0
674,4.0,1,1.0,1.4210854715202004e-14,,27,"nan, nan, 0, 2925",1,104,104,27,0,0
675,1.5999999999999999,2,0.9538461538461538,32.000000000000014,-0.20107238605898087,7,"nan, nan, 63, 59",1,12,56,15,0,0
676,0.7555555555555555,2,0.9118660932386425,94.47144940941781,-0.19757322800825408,8,"nan, nan, 579, 185",1,12,140,36,0,0
677,1.3714285714285714,2,0.9242261497900596,35.76728159231704,-0.19766014299126175,8,"nan, nan, 174, 121",1,16,80,21,0,0
678,2.787878787878788,2,0.9090909090909092,4.263256414560601e-14,-0.26993865030674846,8,"nan, nan, 60, 90",1,24,44,12,0,0
679,1.4861660079051384,2,0.9700734048560136,52.00000000000012,-0.10181895478424502,10,"nan, nan, 159, 211",1,24,88,23,0,0
680,1.239766081871345,2,0.9260749914000688,47.99999999999999,-0.21535316094490017,7,"nan, nan, 123, 70",1,12,72,19,0,0
681,4.0,1,1.0,1.4210854715202004e-14,,13,"nan, nan, 0, 286",1,48,48,13,0,0
